"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-01","2021","11","01","","10.4","","3.0","","6.7","","11.3","","0.0","","0.0","","0.0","","0.0","","","","28","","59",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-02","2021","11","02","","8.9","","0.1","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","","","26","","49",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-03","2021","11","03","","7.6","","-1.6","","3.0","","15.0","","0.0","","0.0","T","0.0","","0.0","T","","","30","","33",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-04","2021","11","04","","8.5","","-1.0","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-05","2021","11","05","","10.2","","-3.2","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-06","2021","11","06","","11.6","","0.2","","5.9","","12.1","","0.0","","0.0","","0.0","","0.0","","","","16","","32",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-07","2021","11","07","","16.4","","2.1","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","","","24","","38",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-08","2021","11","08","","19.1","","3.3","","11.2","","6.8","","0.0","","0.0","","0.0","","0.0","","","","23","","40",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-09","2021","11","09","","14.0","","6.8","","10.4","","7.6","","0.0","","2.6","","0.0","","2.6","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-10","2021","11","10","","13.0","","1.5","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","","","29","","33",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-11","2021","11","11","","13.5","","6.1","","9.8","","8.2","","0.0","","0.6","","0.0","","0.6","","","","8","","47",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-12","2021","11","12","","12.4","","4.5","","8.5","","9.5","","0.0","","0.4","","0.0","","0.4","","","","26","","57",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-13","2021","11","13","","7.6","","2.5","","5.1","","12.9","","0.0","","0.0","T","0.0","","0.0","T","","","25","","48",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-14","2021","11","14","","4.8","","1.0","","2.9","","15.1","","0.0","","6.8","","1.4","","8.2","","","","26","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-15","2021","11","15","","5.8","","-0.2","","2.8","","15.2","","0.0","","0.2","","0.2","","0.4","","","","29","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-16","2021","11","16","","5.9","","-0.9","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","","","27","","43",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-17","2021","11","17","","16.9","","2.3","","9.6","","8.4","","0.0","","0.6","","0.0","","0.6","","","","22","","61",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-18","2021","11","18","","15.1","","1.1","","8.1","","9.9","","0.0","","0.2","","0.0","T","0.2","","","","28","","59",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-19","2021","11","19","","6.1","","-0.6","","2.8","","15.2","","0.0","","0.0","T","0.0","","0.0","T","","","25","","46",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-20","2021","11","20","","5.9","","0.3","","3.1","","14.9","","0.0","","0.0","T","0.0","","0.0","T","","","20","","36",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-21","2021","11","21","","8.0","","1.1","","4.6","","13.4","","0.0","","5.0","","0.0","","5.0","","","","29","","69",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-22","2021","11","22","","3.8","","-2.9","","0.5","","17.5","","0.0","","0.0","T","0.0","","0.0","T","","","31","","63",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-23","2021","11","23","","3.9","","-4.4","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","","","27","","40",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-24","2021","11","24","","8.7","","-2.8","","3.0","","15.0","","0.0","","0.6","","0.0","","0.6","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-25","2021","11","25","","7.5","","3.6","","5.6","","12.4","","0.0","","5.8","","0.0","","5.8","","","","28","","40",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-26","2021","11","26","","3.6","","-2.4","","0.6","","17.4","","0.0","","0.0","","0.0","T","0.0","T","0","T","32","","64",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-27","2021","11","27","","1.4","","-3.4","","-1.0","","19.0","","0.0","","0.0","","0.2","","0.2","","","","30","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-28","2021","11","28","","-1.0","","-3.9","","-2.5","","20.5","","0.0","","0.0","","11.0","","11.0","","1","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-29","2021","11","29","","0.4","","-8.1","","-3.9","","21.9","","0.0","","0.0","","0.4","","0.4","","10","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-11-30","2021","11","30","","2.8","","-5.0","","-1.1","","19.1","","0.0","","0.4","","1.8","","2.2","","8","","28","","44",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-01","2021","12","01","","5.0","","-0.8","","2.1","","15.9","","0.0","","0.0","T","0.0","","0.0","T","2","","27","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-02","2021","12","02","","10.5","","1.3","","5.9","","12.1","","0.0","","1.0","","0.0","","1.0","","","","30","","67",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-03","2021","12","03","","1.5","","-0.6","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","","","30","","53",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-04","2021","12","04","","5.2","","-0.7","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","","","28","","59",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-05","2021","12","05","","4.1","","-3.8","","0.2","","17.8","","0.0","","15.6","","2.4","","17.6","","1","E","10","","55",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-06","2021","12","06","","11.2","","-2.4","","4.4","","13.6","","0.0","","1.4","","0.6","","2.0","","0","T","26","","84",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-07","2021","12","07","","-1.6","","-7.2","","-4.4","","22.4","","0.0","","0.0","","0.2","","0.2","","0","T","27","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-08","2021","12","08","","-1.0","","-6.6","","-3.8","","21.8","","0.0","","0.0","","2.6","","2.2","","1","","28","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-09","2021","12","09","","","M","","M","","M","","M","","M","0.0","","1.8","","1.8","","2","","13","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-10","2021","12","10","","5.6","","0.8","","3.2","","14.8","","0.0","","0.0","T","0.0","","0.0","T","2","","10","","31",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-11","2021","12","11","","17.9","","1.1","","9.5","","8.5","","0.0","","21.6","","0.0","T","21.6","","","","26","","96",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-12","2021","12","12","","6.9","","-0.7","","3.1","","14.9","","0.0","","0.0","","0.0","T","0.0","T","","","23","","60",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-13","2021","12","13","","9.3","","2.4","","5.9","","12.1","","0.0","","0.0","","0.0","","0.0","","","","25","","46",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-14","2021","12","14","","6.8","","0.7","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","","","11","","44",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-15","2021","12","15","","12.9","","3.6","","8.3","","9.7","","0.0","","0.6","","0.0","","0.6","","","","11","","38",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-16","2021","12","16","","17.1","","3.6","","10.4","","7.6","","0.0","","0.0","T","0.0","","0.0","T","","","22","","94",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-17","2021","12","17","","5.2","","-0.4","","2.4","","15.6","","0.0","","0.0","","0.0","","0.0","","","","26","","53",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-18","2021","12","18","","0.3","","-3.4","","-1.6","","19.6","","0.0","","0.0","","9.0","","8.2","","0","T","1","","40",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-19","2021","12","19","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","8","","36","","32",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-20","2021","12","20","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","4","","22","","46",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-21","2021","12","21","","3.4","","-1.2","","1.1","","16.9","","0.0","","0.0","","0.0","","0.0","","1","","19","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-22","2021","12","22","","3.5","","-4.1","","-0.3","","18.3","","0.0","","0.0","","0.6","","0.6","","1","","29","","69",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-23","2021","12","23","","-0.5","","-6.6","","-3.6","","21.6","","0.0","","0.0","","5.4","","4.4","","1","","15","","33",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-24","2021","12","24","","2.8","","-0.6","","1.1","","16.9","","0.0","","0.0","","0.4","","0.2","","5","","9","","32",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-25","2021","12","25","","7.0","","2.3","","4.7","","13.3","","0.0","","3.6","","0.0","","3.6","","0","T","34","","48",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-26","2021","12","26","","3.2","","-5.5","","-1.2","","19.2","","0.0","","0.0","","0.0","","0.0","","","","30","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-27","2021","12","27","","0.1","","-6.2","","-3.1","","21.1","","0.0","","0.0","","4.6","","3.6","","4","E","9","","48",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-28","2021","12","28","","2.3","","-0.6","","0.9","","17.1","","0.0","","0.0","","0.2","","0.2","","2","","26","","57",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-29","2021","12","29","","2.2","","-0.3","","1.0","","17.0","","0.0","","0.2","","0.0","T","0.2","","1","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-30","2021","12","30","","2.2","","0.0","","1.1","","16.9","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-12-31","2021","12","31","","6.7","","1.9","","4.3","","13.7","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
